03/07/22,16:58:40,-34.584976,-58.390510
03/07/22,16:58:41,-34.584983,-58.390510
03/07/22,16:58:42,-34.584983,-58.390510
03/07/22,16:58:43,-34.584983,-58.390510
03/07/22,16:58:44,-34.584983,-58.390510
03/07/22,16:58:45,-34.584983,-58.390510
03/07/22,16:58:46,-34.584983,-58.390510
03/07/22,16:58:47,-34.584983,-58.390510
03/07/22,16:58:48,-34.584983,-58.390510
03/07/22,16:58:49,-34.584983,-58.390510
03/07/22,16:58:50,-34.584983,-58.390510
03/07/22,16:58:51,-34.584983,-58.390502
03/07/22,16:58:52,-34.584983,-58.390502
03/07/22,16:58:52,-34.584983,-58.390502
03/07/22,16:58:53,-34.584983,-58.390502
03/07/22,16:58:54,-34.584983,-58.390502
03/07/22,16:58:55,-34.584983,-58.390502
03/07/22,16:58:56,-34.584983,-58.390502
03/07/22,16:58:57,-34.584983,-58.390510
03/07/22,16:58:58,-34.584983,-58.390510
03/07/22,16:58:59,-34.584983,-58.390510
03/07/22,16:59:00,-34.584983,-58.390510
03/07/22,16:59:01,-34.584983,-58.390510
03/07/22,16:59:02,-34.584983,-58.390510
03/07/22,16:59:03,-34.584983,-58.390510
03/07/22,16:59:04,-34.584983,-58.390510
03/07/22,16:59:05,-34.584983,-58.390510
03/07/22,16:59:06,-34.584983,-58.390510
03/07/22,16:59:07,-34.584983,-58.390510
03/07/22,16:59:07,-34.584983,-58.390510
03/07/22,16:59:08,-34.584983,-58.390510
03/07/22,16:59:09,-34.584983,-58.390510
03/07/22,16:59:10,-34.584991,-58.390510
03/07/22,16:59:11,-34.584991,-58.390510
03/07/22,16:59:12,-34.584991,-58.390510
03/07/22,16:59:13,-34.584991,-58.390510
03/07/22,16:59:14,-34.584995,-58.390502
03/07/22,16:59:15,-34.584995,-58.390480
03/07/22,16:59:16,-34.584995,-58.390441
03/07/22,16:59:17,-34.584991,-58.390384
03/07/22,16:59:18,-34.584983,-58.390327
03/07/22,16:59:19,-34.584976,-58.390251
03/07/22,16:59:20,-34.584972,-58.390167
03/07/22,16:59:21,-34.584957,-58.390090
03/07/22,16:59:22,-34.584953,-58.389987
03/07/22,16:59:23,-34.584945,-58.389892
03/07/22,16:59:24,-34.584953,-58.389785
03/07/22,16:59:25,-34.584957,-58.389671
03/07/22,16:59:25,-34.584976,-58.389556
03/07/22,16:59:26,-34.585002,-58.389434
03/07/22,16:59:27,-34.585041,-58.389316
03/07/22,16:59:28,-34.585071,-58.389183
03/07/22,16:59:29,-34.585109,-58.389053
03/07/22,16:59:30,-34.585147,-58.388916
03/07/22,16:59:31,-34.585201,-58.388774
03/07/22,16:59:32,-34.585243,-58.388641
03/07/22,16:59:33,-34.585300,-58.388507
03/07/22,16:59:34,-34.585365,-58.388366
03/07/22,16:59:35,-34.585430,-58.388233
03/07/22,16:59:36,-34.585491,-58.388099
03/07/22,16:59:37,-34.585563,-58.387962
03/07/22,16:59:38,-34.585624,-58.387828
03/07/22,16:59:39,-34.585697,-58.387687
03/07/22,16:59:40,-34.585765,-58.387546
03/07/22,16:59:41,-34.585830,-58.387420
03/07/22,16:59:42,-34.585899,-58.387279
03/07/22,16:59:43,-34.585968,-58.387142
03/07/22,16:59:43,-34.586040,-58.387001
03/07/22,16:59:44,-34.586101,-58.386875
03/07/22,16:59:45,-34.586174,-58.386734
03/07/22,16:59:46,-34.586235,-58.386608
03/07/22,16:59:47,-34.586307,-58.386474
03/07/22,16:59:48,-34.586376,-58.386333
03/07/22,16:59:49,-34.586444,-58.386199
03/07/22,16:59:50,-34.586517,-58.386058
03/07/22,16:59:51,-34.586578,-58.385921
03/07/22,16:59:52,-34.586643,-58.385780
03/07/22,16:59:53,-34.586719,-58.385654
03/07/22,16:59:54,-34.586784,-58.385513
03/07/22,16:59:55,-34.586853,-58.385391
03/07/22,16:59:56,-34.586921,-58.385257
03/07/22,16:59:57,-34.586978,-58.385139
03/07/22,16:59:58,-34.587043,-58.385036
03/07/22,16:59:59,-34.587093,-58.384933
03/07/22,17:00:00,-34.587139,-58.384853
03/07/22,17:00:00,-34.587184,-58.384788
03/07/22,17:00:01,-34.587215,-58.384731
03/07/22,17:00:02,-34.587242,-58.384685
03/07/22,17:00:03,-34.587265,-58.384643
03/07/22,17:00:04,-34.587284,-58.384605
03/07/22,17:00:05,-34.587310,-58.384571
03/07/22,17:00:06,-34.587322,-58.384540
03/07/22,17:00:07,-34.587337,-58.384502
03/07/22,17:00:08,-34.587356,-58.384483
03/07/22,17:00:09,-34.587368,-58.384464
03/07/22,17:00:10,-34.587375,-58.384437
03/07/22,17:00:11,-34.587379,-58.384433
03/07/22,17:00:12,-34.587387,-58.384426
03/07/22,17:00:13,-34.587387,-58.384426
03/07/22,17:00:14,-34.587387,-58.384414
03/07/22,17:00:15,-34.587387,-58.384414
03/07/22,17:00:16,-34.587387,-58.384407
03/07/22,17:00:17,-34.587394,-58.384407
03/07/22,17:00:17,-34.587394,-58.384407
03/07/22,17:00:18,-34.587394,-58.384407
03/07/22,17:00:19,-34.587394,-58.384407
03/07/22,17:00:20,-34.587398,-58.384407
03/07/22,17:00:21,-34.587398,-58.384395
03/07/22,17:00:22,-34.587413,-58.384376
03/07/22,17:00:23,-34.587425,-58.384349
03/07/22,17:00:24,-34.587444,-58.384311
03/07/22,17:00:25,-34.587471,-58.384265
03/07/22,17:00:26,-34.587493,-58.384223
03/07/22,17:00:27,-34.587528,-58.384170
03/07/22,17:00:28,-34.587551,-58.384113
03/07/22,17:00:29,-34.587585,-58.384056
03/07/22,17:00:30,-34.587623,-58.383995
03/07/22,17:00:31,-34.587661,-58.383918
03/07/22,17:00:32,-34.587703,-58.383846
03/07/22,17:00:33,-34.587749,-58.383766
03/07/22,17:00:34,-34.587795,-58.383674
03/07/22,17:00:34,-34.587844,-58.383579
03/07/22,17:00:35,-34.587894,-58.383480
03/07/22,17:00:36,-34.587951,-58.383384
03/07/22,17:00:37,-34.588008,-58.383274
03/07/22,17:00:38,-34.588073,-58.383174
03/07/22,17:00:39,-34.588130,-58.383071
03/07/22,17:00:40,-34.588188,-58.382957
03/07/22,17:00:41,-34.588253,-58.382854
03/07/22,17:00:42,-34.588314,-58.382740
03/07/22,17:00:43,-34.588378,-58.382614
03/07/22,17:00:44,-34.588443,-58.382507
03/07/22,17:00:45,-34.588504,-58.382377
03/07/22,17:00:46,-34.588577,-58.382259
03/07/22,17:00:47,-34.588638,-58.382144
03/07/22,17:00:48,-34.588703,-58.382015
03/07/22,17:00:49,-34.588771,-58.381896
03/07/22,17:00:50,-34.588844,-58.381767
03/07/22,17:00:51,-34.588924,-58.381652
03/07/22,17:00:51,-34.589000,-58.381534
03/07/22,17:00:52,-34.589073,-58.381412
03/07/22,17:00:53,-34.589134,-58.381271
03/07/22,17:00:54,-34.589199,-58.381137
03/07/22,17:00:55,-34.589267,-58.381004
03/07/22,17:00:56,-34.589340,-58.380859
03/07/22,17:00:57,-34.589401,-58.380718
03/07/22,17:00:58,-34.589473,-58.380580
03/07/22,17:00:59,-34.589550,-58.380451
03/07/22,17:01:00,-34.589626,-58.380306
03/07/22,17:01:01,-34.589695,-58.380165
03/07/22,17:01:02,-34.589778,-58.380027
03/07/22,17:01:03,-34.589855,-58.379894
03/07/22,17:01:04,-34.589931,-58.379753
03/07/22,17:01:05,-34.590011,-58.379619
03/07/22,17:01:06,-34.590087,-58.379493
03/07/22,17:01:07,-34.590171,-58.379371
03/07/22,17:01:07,-34.590255,-58.379249
03/07/22,17:01:08,-34.590332,-58.379142
03/07/22,17:01:09,-34.590400,-58.379055
03/07/22,17:01:10,-34.590465,-58.378963
03/07/22,17:01:11,-34.590526,-58.378875
03/07/22,17:01:12,-34.590580,-58.378799
03/07/22,17:01:13,-34.590629,-58.378734
03/07/22,17:01:14,-34.590667,-58.378677
03/07/22,17:01:15,-34.590694,-58.378627
03/07/22,17:01:16,-34.590717,-58.378597
03/07/22,17:01:17,-34.590732,-58.378582
03/07/22,17:01:18,-34.590744,-58.378562
03/07/22,17:01:19,-34.590755,-58.378540
03/07/22,17:01:20,-34.590770,-58.378524
03/07/22,17:01:21,-34.590789,-58.378494
03/07/22,17:01:22,-34.590808,-58.378467
03/07/22,17:01:23,-34.590839,-58.378425
03/07/22,17:01:24,-34.590866,-58.378379
03/07/22,17:01:25,-34.590896,-58.378334
03/07/22,17:01:25,-34.590927,-58.378292
03/07/22,17:01:26,-34.590961,-58.378234
03/07/22,17:01:27,-34.590999,-58.378181
03/07/22,17:01:28,-34.591041,-58.378120
03/07/22,17:01:29,-34.591079,-58.378063
03/07/22,17:01:30,-34.591117,-58.377986
03/07/22,17:01:31,-34.591171,-58.377922
03/07/22,17:01:32,-34.591220,-58.377845
03/07/22,17:01:33,-34.591266,-58.377769
03/07/22,17:01:34,-34.591316,-58.377693
03/07/22,17:01:35,-34.591365,-58.377624
03/07/22,17:01:36,-34.591411,-58.377548
03/07/22,17:01:37,-34.591461,-58.377483
03/07/22,17:01:38,-34.591514,-58.377407
03/07/22,17:01:39,-34.591556,-58.377338
03/07/22,17:01:40,-34.591609,-58.377262
03/07/22,17:01:40,-34.591651,-58.377189
03/07/22,17:01:41,-34.591705,-58.377113
03/07/22,17:01:42,-34.591754,-58.377044
03/07/22,17:01:43,-34.591800,-58.376968
03/07/22,17:01:44,-34.591842,-58.376903
03/07/22,17:01:45,-34.591888,-58.376827
03/07/22,17:01:46,-34.591945,-58.376750
03/07/22,17:01:47,-34.591991,-58.376674
03/07/22,17:01:48,-34.592048,-58.376594
03/07/22,17:01:49,-34.592098,-58.376510
03/07/22,17:01:50,-34.592155,-58.376434
03/07/22,17:01:51,-34.592205,-58.376350
03/07/22,17:01:52,-34.592269,-58.376270
03/07/22,17:01:53,-34.592327,-58.376186
03/07/22,17:01:54,-34.592391,-58.376098
03/07/22,17:01:55,-34.592449,-58.376014
03/07/22,17:01:56,-34.592510,-58.375938
03/07/22,17:01:57,-34.592567,-58.375854
03/07/22,17:01:57,-34.592632,-58.375766
03/07/22,17:01:58,-34.592689,-58.375682
03/07/22,17:01:59,-34.592746,-58.375595
03/07/22,17:02:00,-34.592803,-58.375511
03/07/22,17:02:01,-34.592861,-58.375431
03/07/22,17:02:02,-34.592926,-58.375347
03/07/22,17:02:03,-34.592983,-58.375278
03/07/22,17:02:04,-34.593040,-58.375186
03/07/22,17:02:05,-34.593097,-58.375106
03/07/22,17:02:06,-34.593147,-58.375022
03/07/22,17:02:07,-34.593185,-58.374954
03/07/22,17:02:08,-34.593231,-58.374881
03/07/22,17:02:09,-34.593261,-58.374839
03/07/22,17:02:10,-34.593288,-58.374786
03/07/22,17:02:11,-34.593311,-58.374736
03/07/22,17:02:12,-34.593338,-58.374706
03/07/22,17:02:13,-34.593349,-58.374671
03/07/22,17:02:14,-34.593368,-58.374641
03/07/22,17:02:15,-34.593383,-58.374610
03/07/22,17:02:15,-34.593402,-58.374584
03/07/22,17:02:16,-34.593414,-58.374557
03/07/22,17:02:17,-34.593421,-58.374546
03/07/22,17:02:18,-34.593425,-58.374526
03/07/22,17:02:19,-34.593433,-58.374519
03/07/22,17:02:20,-34.593441,-58.374519
03/07/22,17:02:21,-34.593441,-58.374515
03/07/22,17:02:22,-34.593441,-58.374515
03/07/22,17:02:23,-34.593441,-58.374515
03/07/22,17:02:24,-34.593444,-58.374500
03/07/22,17:02:25,-34.593444,-58.374500
03/07/22,17:02:26,-34.593444,-58.374496
03/07/22,17:02:27,-34.593452,-58.374488
03/07/22,17:02:28,-34.593460,-58.374469
03/07/22,17:02:29,-34.593479,-58.374443
03/07/22,17:02:30,-34.593490,-58.374404
03/07/22,17:02:31,-34.593517,-58.374366
03/07/22,17:02:31,-34.593540,-58.374317
03/07/22,17:02:32,-34.593559,-58.374271
03/07/22,17:02:33,-34.593585,-58.374229
03/07/22,17:02:34,-34.593593,-58.374183
03/07/22,17:02:35,-34.593605,-58.374137
03/07/22,17:02:36,-34.593605,-58.374069
03/07/22,17:02:37,-34.593593,-58.374004
03/07/22,17:02:38,-34.593578,-58.373947
03/07/22,17:02:39,-34.593547,-58.373889
03/07/22,17:02:40,-34.593517,-58.373832
03/07/22,17:02:41,-34.593471,-58.373775
03/07/22,17:02:42,-34.593414,-58.373718
03/07/22,17:02:43,-34.593349,-58.373657
03/07/22,17:02:44,-34.593288,-58.373600
03/07/22,17:02:45,-34.593215,-58.373535
03/07/22,17:02:46,-34.593139,-58.373477
03/07/22,17:02:47,-34.593078,-58.373413
03/07/22,17:02:48,-34.593006,-58.373355
03/07/22,17:02:48,-34.592937,-58.373298
03/07/22,17:02:49,-34.592880,-58.373241
03/07/22,17:02:50,-34.592815,-58.373191
03/07/22,17:02:51,-34.592758,-58.373146
03/07/22,17:02:52,-34.592700,-58.373104
03/07/22,17:02:53,-34.592651,-58.373050
03/07/22,17:02:54,-34.592594,-58.373008
03/07/22,17:02:55,-34.592544,-58.372962
03/07/22,17:02:56,-34.592487,-58.372917
03/07/22,17:02:57,-34.592441,-58.372875
03/07/22,17:02:58,-34.592395,-58.372840
03/07/22,17:02:59,-34.592353,-58.372802
03/07/22,17:03:00,-34.592315,-58.372772
03/07/22,17:03:01,-34.592269,-58.372741
03/07/22,17:03:02,-34.592224,-58.372703
03/07/22,17:03:03,-34.592182,-58.372669
03/07/22,17:03:04,-34.592136,-58.372631
03/07/22,17:03:05,-34.592090,-58.372592
03/07/22,17:03:05,-34.592048,-58.372554
03/07/22,17:03:06,-34.592002,-58.372516
03/07/22,17:03:07,-34.591957,-58.372478
03/07/22,17:03:08,-34.591918,-58.372428
03/07/22,17:03:09,-34.591888,-58.372390
03/07/22,17:03:10,-34.591857,-58.372333
03/07/22,17:03:11,-34.591842,-58.372276
03/07/22,17:03:12,-34.591850,-58.372219
03/07/22,17:03:13,-34.591861,-58.372169
03/07/22,17:03:14,-34.591896,-58.372116
03/07/22,17:03:15,-34.591934,-58.372077
03/07/22,17:03:16,-34.591991,-58.372047
03/07/22,17:03:17,-34.592052,-58.372016
03/07/22,17:03:18,-34.592124,-58.371982
03/07/22,17:03:19,-34.592201,-58.371944
03/07/22,17:03:20,-34.592281,-58.371906
03/07/22,17:03:21,-34.592372,-58.371875
03/07/22,17:03:22,-34.592453,-58.371845
03/07/22,17:03:22,-34.592529,-58.371810
03/07/22,17:03:23,-34.592613,-58.371780
03/07/22,17:03:24,-34.592689,-58.371742
03/07/22,17:03:25,-34.592773,-58.371723
03/07/22,17:03:26,-34.592842,-58.371696
03/07/22,17:03:27,-34.592918,-58.371673
03/07/22,17:03:28,-34.592983,-58.371646
03/07/22,17:03:29,-34.593051,-58.371620
03/07/22,17:03:30,-34.593120,-58.371597
03/07/22,17:03:31,-34.593185,-58.371578
03/07/22,17:03:32,-34.593254,-58.371551
03/07/22,17:03:33,-34.593326,-58.371521
03/07/22,17:03:34,-34.593387,-58.371494
03/07/22,17:03:35,-34.593463,-58.371463
